parc,categorie,theme,adresse,ville,code postal,departement,long,lat,titre,telephone 1,site web,presentation courte,presentation longue,acces PMR,acces transports en commun,Curiosités,Point de départ,Carte web,Distance,Durée,Public,Curiosité 1,Curiosité 2,Curiosité 3,Capacité,horaires,tarif,gratuité,guide
Vexin français,artisanat,Céramique,"6, rue de l'Aulnaie",Villers-en-Arthies,95450,95,49.0477013, 1.8754654,Joëlle Gervais,06 68 25 87 37,NC,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Instruments de musique,"16, rue Macaigne-Fortier",Boissy-l'Aillerie,95650,95,49.0764057, 2.0252367,Henri Gohin,01 34 66 91 26,NC,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Mosaïque,"17, chemin du plant de Fortvache",Vaux-sur-Seine,78740,78,49.0146302, 1.9628611,Sandrina Van Geel Neumann,06 14 56 99 92,http://www.mosaique-petitscailloux.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Confection,"10, rue de l’Église",Vétheuil,95510,95,49.0637711, 1.7016313,François Vieillard,06 07 55 25 46,http://www.creation-tissages.fr/,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Instruments de musique,"17, rue du Fort",Us,95450,95,49.100455, 1.9648796,Claude Baudry,01 34 66 09 00,http://www.baudry-pianos.fr,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Arts décoratifs,5 rue Cachot,Chaussy,95710,95,49.1215967, 1.6900215,L'Atelier,06 50 22 64 89,http://www.latelierachaussy.canalblog.com,,,non,non,,,,,,,,,,,,,,
Vexin français,balades,A pied,Gare d'Auvers-sur-Oise,Auvers-sur-Oise,95430,95,49.07079, 2.174867,Le trou à Merle,NC,NC,A la découverte de la paisible et verdoyante vallée du Sausseron et des coteaux surplombant la vallée de l'Oise.,"Avec l'arrivée du chemin de fer à la fin du XIXe siècle, Valmondois, dans la paisible et verdoyante vallée du Sausseron, est devenue un foyer artistique et culturel important qui a vu défiler Charles-François Daubigny, Honoré Daumier, Louis-Nicolas Bescherelle ou bien encore Georges Duhamel.
Curiosités
Le cimetière d'Auvers-sur-Oise, qui abrite les tombes de Vincent et Théo Van Gogh.
La Maison-Atelier de François Daubigny et son Jardin.
Le moulin de la Naze, l'une des maisons à thème du Parc naturel du Vexin français.",non,non,,"Parvis de la gare d'Auvers-sur-Oise 95), rue du Général de Gaulle.",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kocsFUVFL_1Y,13,3h15,,,,,,,,,
Vexin français,balades,A pied,,Labbeville,95690,95,49.1363, 2.14474,Les 40 hectares,NC,NC,"Au départ de Labbeville, au milieu de terres agricoles. A chaque pas, des témoins de pierre se dévoilent.","Entre Labbeville et Ménouville, cette randonnée zigzague à travers les champs aux couleurs changeantes.
A Ménouville, village de 90 âmes parfaitement préservé, elle rejoint le Sausseron jusqu'à une mare bucolique et un lavoir que la rivière alimente. Le sentier repart longeant des parcelles aux noms évocateurs “Les 40 hectares”, “La Grande pièce”, “La remise des 5 arpents” et s'insinue près du ru Saint-Lubin puis du ru de Frouville.
Curiosités
. L'église Saint-Martin de Labbeville, qui a conservé sa charpente sculptée du XVIe siècle. 
. La chapelle Notre-Dame de Bonne Nouvelle, édifiée en 1672. 
. La mare-abrevoir, rue du Moulin à Ménouvillerue.",non,non,,Devant l'église Saint-Martin de Labbeville (95).,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.keo7yUwoeRGA,11,2h30,,,,,,,,,
Vexin français,balades,A pied,Ecole des bosquets Chemin des Bosquets,Epiais-Rhus,95810,95,49.124672, 2.060579,Les fonds de Rhus,NC,NC,"Du village d'Epiais, on gagne les fonds de Rhus et le cours du Sausseron ponctué de nombreux témoignages de l'activité meunière passée.","Du village, la randonnée descend en longeant la lisière du bois d'Epiais vers le fond de vallée où coule le Sausseron. Sur son cours, de nombreux moulins furent en exploitation jusqu'au siècle dernier.
Le circuit poursuit ensuite vers Vallangoujard et vers le plateau agricole, traversant le hameau de Mézières, où se trouve une très belle ferme du XVIIe siècle toujours en activité. En terminant la balade, on remarquera perchée sur sa colline la très belle église d'Epiais de style Renaissance dont la cloche tinte à nouveau tous les jours depuis 2011.
Curiosités
. La ferme de Mézières, qui propose de la vente directe de viande élevée sur place. 
. L'ancienne gare de Rhus, située sur la ligne qui reliait Marines à Valmondois. 
. Les deux lavoirs communaux d'Epiais-Rhus.",non,non,,"Devant l'école de Bosquets : chemin des Bosquets, à Epiais-Rhus (95).",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kH9a_gjd2mRo,13,3h,,,,,,,,,
Vexin français,hebergement et restauration,gîte,"1, rue de la Poste",Fontenay-Saint-Père,78440,78,49.0255363, 1.7545514,Le gîte des Deux Lavoirs,01 34 79 13 43,NC,"Belle maison rurale du XIXe siècle, implantée sur une propriété de 3.000 m² ornée de deux lavoirs.",,non,non,,,,,,,,,,4 personnes,,,,
Vexin français,hebergement et restauration,gîte de groupes,"1 bis, rue Sainte Barbe",Marines,95640,95,49.1441714, 1.9810124,gîte communal,01 34 09 81 73,http://www.gîte-marines.fr,"gîte de groupe de 31 lits, aménagé dans une ancienne école du XVIIIe siècle.",,non,non,,,,,,,,,,31 personnes,,,,
Vexin français,hebergement et restauration,hôtel,"5, rue du Parc",Saint-Cyr-en-Arthies,95510,95,49.0617365, 1.7430236,Château de la Bûcherie,01 84 20 06 93,http://www.chateaudelabucherie.com,"Hôtel de charme dans un château du XIXème siècle, dans un parc classé de 60 hectares.",,non,non,,,,,,,,,,33 chambres,,,,
Vexin français,hebergement et restauration,gîte,"2, route des crêtes",Chérence,95510,95,49.0871192, 1.6735106,La Petite Ferme,01 34 78 23 18,http://www.cherence-lapetiteferme.com,gîte dans une ferme à cour carrée typique du Vexin français,,non,non,,,,,,,,,,6 personnes,,,,
Vexin français,hebergement et restauration,camping,Chemin de la Garenne Rochefort,Nesles-la-Vallée,95690,95,49.136006, 2.181007,Le Val de Nesles,01 34 70 63 24,http://www.levaldenesles.com,"Situé à l'orée du Bois de la Tour du Laye, il s'étend sur une superficie de 10 hectares et compte 220 emplacements.",,non,non,,,,,,,,,,220 emplacements,,,,
Vexin français,loisirs,Autour de l'eau,Départ des randonnées au parking municipal,Saint-Clair-sur-Epte,95770,95,49.206602, 1.678945,CanoEpte,06 19 57 52 53,http://www.canoepte.com,,"Découverte de l’Epte en canoë au
départ de Saint-Clair-sur-Epte.
Parcours à la 1/2 journée et à la
journée.",non,non,,,,,,,,,,,Réservation en ligne obligatoire.,,NC,
Vexin français,loisirs,Détente sportive,Chaussée Jules César,Ableiges,95450,95,49.080191, 1.980629,Golf d'Ableiges,01 30 27 97 00,http://www.ableiges-golf.com,,"Deux parcours de 9 et 18 trous, dessinés par Jean Garaïalde et Jérémy Pern. Espace d'entraînement et restaurant.",non,non,,,,,,,,,,,,,NC,
Vexin français,loisirs,Détente sportive,Hameau de Gaillonnet,Seraincourt,95450,95,49.021308, 1.871763,Golf de Seraincourt,01 34 75 47 28,http://www.golfdeseraincourt.fr,,Parcours 18 trous. Restaurant.,non,non,,,,,,,,,,,,,NC,
Vexin français,loisirs,Détente sportive,Château du Couvent,Chaussy,95710,95,49.115975, 1.705845,Golf de Villarceaux,01 34 67 73 83,http://www.villarceaux.com,,Parcours 18 trous et pitch-and-putt. Restaurant.,non,non,,,,,,,,,,,,,NC,
Vexin français,patrimoine,,"1, rue de l’audience",La Roche-Guyon,95780,95,49.080982, 1.628589,Château de La Roche-Guyon,01 34 79 74 42,http://www.chateaudelarocheguyon.fr,,"Adossé aux falaises de craie, le château de La Roche-Guyon constitue un ensemble architectural unique en Île-de-France, traversant dix siècles d’histoire, du donjon féodal du XIIe siècle aux écuries du XVIIIe siècle, des premières habitations troglodytiques au potager des Lumières, des salons d’apparat aux casemates aménagées par Rommel durant la Seconde Guerre Mondiale. Le potager du château est labelisé ""Jardin remarquable"" et possède la certification ""Agriculture biologique"" pour les légumes qu’il produit. La Roche-Guyon est la seule commune d’Île-de-France agréée par l’association des plus beaux villages de France.",non,non,,,,,,,,,,,"tous les jours, 10h-17h (01/02 au 28/03) / Tous les jours, 10h-18h (29/03 au 26/10) / Tous les jours, 10h-17h (27/10 au 23/11)",,NC,NC
Vexin français,patrimoine,Musée,Manoir des Colombieres rue de la Sansonne,Auvers-sur-Oise,95430,95,49.071258, 2.171744,Musée Daubigny,01 30 36 80 20,http://www.musee-daubigny.com,,"Le Musée Daubigny dispose d’un fonds de plus de 1.000 œuvres représentant essentiellement des paysages du XIXe siècle autour de Charles-François Daubigny (1817-1878), que l’on peut considérer comme le premier Impressionniste français, et de son fils Karl (1846-1886). Les collections comprennent également de nombreuses oeuvres du peintre et graveur Norbert Gœneutte (1854-1894), des gravures contemporaines (Alechinsky, Bryen, Clavé, Corneille, Goetz, Messagier…), des oeuvres représentatives des arts félin et naïf.",non,oui,,,,,,,,,,,"Mercredi, jeudi et vendredi : 14h-17h30 (17h de novembre à mars) / Samedi, dimanche et jours fériés : 10h30-12h30 et 14h-18h (17h30 de novembre à mars).",Plein tarif : 4€ / Tarif réduit : 2€ /  Moins de 18 ans : gratuit,NC,NC
Vexin français,patrimoine,Lieu d'histoire,Rue de Champagne,Genainville,95420,95,49.122688, 1.754615,Site archéologique de Genainville,09 63 06 65 63,http://www.apsage.fr,,"Après un siècle de recherches, les archéologues ont mis au jour un ensemble monumental unique uu creux d'un petit vallon dans l’ouest du Bassin parisien. Le site des Vaux-de-la-Celle présente un temple encore en élévation sur plus de cinq mètres de hauteur, des bassins, un théâtre de 120 mètres de façade et des habitations.",non,non,,,,,,,,,,,Calendrier disponible sur le site Internet.,"Adultes : 3€ / Enfants : 1,50€",NC,NC
Vexin français,produits,Produits divers,Chemin des vallées au veau,Auvers-sur-Oise,95430,95,49.0801571, 2.172595,Ferme des vallées,01 30 36 81 26,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Instruments de musique,31 rue de la Belle Marie,Barbizon,77630,77,48.4392585, 2.6013759,Bastien Borsarello,06 64 83 01 22,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Travail du verre,,Oncy-sur-École,91490,91,48.381548, 2.475284,Fabienne Gasselin Poidevain,01 64 98 88 67,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Bijoux / Horlogerie,"4, boulevard Félix Eboué",Milly-la-Forêt,91490,91,48.4039522, 2.4650434,Le Trésor de la Bête,06 60 93 48 66,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Bijoux / Horlogerie,"1, rue de la Fourche",Châtenoy,77167,77,48.2328475, 2.6262756,Nicole La Bruyère,01 64 28 71 58,http://www.nicole-la-bruyere.com/,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Peinture - Décoration,12 RUE DE COURANCES,Dannemois,91490,91,48.4506654, 2.4798133,Marielle Spalony,06 16 23 07 02,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Travail du verre,"31, rue Pasteur",Milly-la-Forêt,91490,91,48.4072566, 2.459974,Vitrail de Milly,01 60 91 09 34,http://vitraildemilly.free.fr,,,non,non,,,,,,,,,,,,,,
Gâtinais français,artisanat,Tapisserie,"8 bis, rue des Grouettes",Perthes,77930,77,48.4835928, 2.5257739,Atelier du Monceau,01 60 66 04 35,http://atelierdumonceau.com,,,non,non,,,,,,,,,,,,,,
Gâtinais français,balades,A pied,Route de Nemours,Milly-la-Forêt,91490,91,48.3984, 2.480108,Sentier d'interprétation agricole,NC,NC,"Une randonnée cultivée pour découvrir les espaces agricoles, partie intégrante du patrimoine naturel, paysager et humain du Gâtinais français.","Une randonnée cultivée pour découvrir les espaces agricoles, partie intégrante du patrimoine naturel, paysager et humain du Gâtinais français.
Tout commence au Conservatoire National des Plantes à parfum, médicinales, aromatiques et industrielles de Milly-la-Forêt, avant 14 étapes entre Milly-la-Forêt, Oncy-sur-Ecole et Noisy-sur-Ecole, matérialisées par des tables de lecture du paysage. 
De panneau en panneau, plantes aromatiques, cresson, grande agriculture, maraîchage, paysages identitaires et architecture typique rencontrés en chemin sont présentés par des illustrations, des schémas et des textes pédagogiques interactifs accessibles pour tous les publics, et commentées par « Mellie » l’abeille.",oui,non,,"Conservatoire National des Plantes à parfum, médicinales, aromatiques et industrielles - Route de Nemours à Milly-la-Forêt (91).",https://www.google.com/maps/d/viewer?mid=zVoqBjKkBrAk.k6yOdzIssw8Q,"4, 4,5 et 8,5",Variable,Famille,,,,,,,,
Gâtinais français,balades,A cheval,32 rue du Château,Achères-la-Forêt,77760,77,48.358217, 2.564998,Villages et cultures du Gâtinais sud,NC,NC,Une randonnée à cheval pour découvrir les paysages majoritairement agricoles du Gâtinais sud.,"De nombreux corps de fermes à cour fermée sont logés au coeur des bourgs. Sur le plateau, les silhouettes de villages sont très visibles et emblématiques : on reconnaît de loin les villages perchés sur les buttes. Vergers, jardins potagers et petite agriculture domestique sont toujours présents et annoncent les villages, une transition entre les champs cultivés et les habitations ! Sur ce plateau sans rivière, l’eau apparaît sous forme de mares, qui occupent une place en entrée ou parfois au coeur du  village : seuls milieux humides du plateau, elles sont des réservoirs de biodiversité.
Curiosités
. Le hameau de Meun, qui abrite un espace naturel sensible remarquable.
. Le  Marais de Larchant, réserve naturelle régionale de 100 hectares, et refuge de nombreux oiseaux.
. L'église Saint-Mathurin de Larchant classée monument historique, témoignage de la prospérité disparue du pèlerinage de Larchant.",non,non,,"Centre équestre Horse Dreams - 32, rue du Château à Achères-la-Forêt (77)",https://www.google.com/maps/d/viewer?mid=zVoqBjKkBrAk.kLA6lGA7mzKM,41,Variable,,,,,,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,49 Grande Rue de Milly - Jouy,Guigneville-sur-Essonne,91590,91,48.454008, 2.361501,La Raimbaudière,01 69 90 28 44,http://www.la-raimbaudiere.com,,,non,non,,,,,,,,,,9 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,1 rue du Lau,Milly-la-Forêt,91490,91,48.4024586, 2.466859,Halte milliacoise,NC,http://www.halte-milliacoise.fr,"gîte
Location : 
-Semaine ou week-end
-Centrale de réservation gîtes de France Essonne",,non,non,,,,,,,,,,3 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,,Soisy-sur-École,91840,91,48.4749679, 2.497111,Les Murs de Baronval,NC,NC,"gîte
Location : 
-Semaine ou week-end
-Centrale de réservation gîtes de France Essonne",,non,non,,,,,,,,,,2 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,159 Chemin du Bois de la Fontaine,Arbonne-la-Forêt,77630,77,48.4130087, 2.5588872,Le Chalet Charme,06 60 41 67 48,http://www.gîtearbonne.com,,,non,non,,,,,,,,,,2 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,6 Chemin des Ruelles,Moigny-sur-École,91490,91,48.431154, 2.4487727,Le Jardin des Roches,01 60 77 79 86,NC,"gîte
Location : 
-Semaine ou week-end
-Réservation directe",,non,non,,,,,,,,,,4 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,,Boulancourt,77760,77,48.258276, 2.4363419,Ferme de la Tonnelle,NC,NC,"gîte
Location : 
-Semaine
-Centrale de réservation Seine-et-Marne-Tourisme",,non,non,,,,,,,,,,5 personnes,,,,
Gâtinais français,loisirs,Sport et détente,Route de Boutigny,Milly-la-Forêt,91490,91,48.408427, 2.449241,Atout'Branches,01 69 31 22 86,http://www.atoutbranches.com,Parcours-aventure dans les arbres.,"Pour les amoureux de l'accro-branche ! Des obstacles tous différents à franchir d'arbres à arbres, en pleine nature. Un parcours progressif mène chacun à son rythme du circuit le plus facile au plus difficile.",non,non,,,,,,Groupe / Famille,,,,,"Du 28/03 au 04/11 - Week-ends, jours fériés et ponts : 10h-19h / Mercredi  : 13h-19h. Ouvert tosu les jours pendant les vacances scolaires.","Adultes : 21 € ou 19 €*
Juniors (+ 1m40 et -15 ans) : 18 € ou 16,5 €*
Enfants (entre 1m et 1m40) : 12 € ou 11 €*
*Groupe 10 et +, famille nombreuse, étudiant",NC,
Gâtinais français,loisirs,Sport et détente,Communs du Château de Moulignon,Saint-Fargeau-Ponthierry,77407,77,48.529231, 2.522908,Profil Evasion,01 69 68 04 33,http://www.profil-evasion.com,Grimpe sur arbres.,"Après une initiation sur les essences d'arbres à grimper, l’équipement et les éléments de sécurité, une découverte des richesses naturelles du milieu arboré en compagnie d’un guide-moniteur diplômé.",non,non,,,,,,Groupe / Famille,,,,,Sur réservation,,NC,
Gâtinais français,patrimoine,Patrimoine religieux,Place de l'église,Boigneville,91720,91,48.335066, 2.372473,Notre-Dame de l’Assomption,01 64 99 40 07 (Mairie),NC,"Cette église est un témoignage de trois époques : XIIe siècle pour son architecture, XVIIe siècle pour les peintures de sa superbe crypte et XIXe siècle pour son aménagement intérieur et ses vitraux.","Edifice imposant au cœur du village, cette église typique du Gâtinais français est un témoignage de trois époques : XIIe siècle pour son architecture, XVIIe siècle pour les peintures de sa superbe crypte et XIXe siècle pour son aménagement intérieur et ses vitraux. Point fort de la visite, la crypte, ou chapelle souterraine, construite au XIe siècle et dédiée à Notre-Dame de Bon Secours, comme l’atteste le cartouche surplombant l’entrée.",non,non,,,,,,,,,,,Le 1er dimanche de chaque mois (simultanément avec l’écomusée).,,Oui,NC
